Voltage,Counter,Ref,Curr_mA 1,Curr_mA 2,Curr_mA 3,Curr_mA 4,Curr_mA 5,Curr_mA 6,Curr_mA 7,Curr_mA 8,Curr_mA 9,Curr_mA 10,Curr_mA 11,Curr_mA 12,Curr_mA 13,Curr_mA 14,Curr_mA 15,Curr_mA 16, Curr_mA 17, Curr_mA 18, Curr_mA 19, Curr_mA 20, Curr_mA 21, Curr_mA 22, Curr_mA 23, Curr_mA 24
1.6296296,1.0,2.0,-18.528084,-5.5947313,-2.3861537,-0.50752085,-0.10891209,-0.11894505,-0.025432967,-0.026375823,-0.023378022,-0.02349084,-0.02361978,-0.02362784,-0.022870328,-0.023160439,-0.023168497,-0.023047619,-0.022668863,-0.022958975,-0.023184614,-0.023168497,-0.022177288,-0.02222564,-0.022257876,-0.022120878
1.6550927,1.0,2.0,-18.84101,-5.582039,-2.4325693,-0.51756793,-0.11054788,-0.120701715,-0.025421662,-0.026259758,-0.023664886,-0.023769649,-0.023922764,-0.023914704,-0.023294192,-0.023527889,-0.023527889,-0.023398953,-0.022963786,-0.023286132,-0.023487596,-0.023487596,-0.022528624,-0.022568917,-0.022585034,-0.022464154
1.6805556,1.0,2.0,-18.94575,-5.617355,-2.4668965,-0.52555746,-0.11153897,-0.12149135,-0.025644058,-0.026490211,-0.023863105,-0.023927575,-0.024080686,-0.024080686,-0.023427939,-0.023734167,-0.023774462,-0.023653582,-0.023290943,-0.023572996,-0.023766404,-0.023758344,-0.022863837,-0.02291219,-0.02291219,-0.022815485
1.7060187,1.0,2.0,-19.171373,-5.779551,-2.5463524,-0.54212004,-0.112973295,-0.12409417,-0.02647085,-0.027357297,-0.02427085,-0.02437561,-0.024520667,-0.02450455,-0.023956563,-0.024222499,-0.024246674,-0.024141913,-0.02362616,-0.023980739,-0.024206381,-0.024198322,-0.023239348,-0.02327964,-0.02327964,-0.023207113
1.7314816,1.0,2.0,-19.551453,-5.8834505,-2.6209726,-0.55833966,-0.11464937,-0.12641494,-0.026959179,-0.027869802,-0.0246383,-0.024702769,-0.02486394,-0.024847822,-0.024340129,-0.024630241,-0.024662476,-0.024549654,-0.024041962,-0.024372365,-0.024622183,-0.024614124,-0.02363903,-0.023679323,-0.023663206,-0.023574563
1.7569447,1.0,2.0,-19.615906,-5.947915,-2.6835055,-0.571473,-0.11543901,-0.12660018,-0.027173517,-0.028164726,-0.024788167,-0.02490099,-0.025078278,-0.025021868,-0.024473881,-0.02482846,-0.024892932,-0.024788167,-0.024296593,-0.024635054,-0.024868755,-0.024868755,-0.023982305,-0.024038717,-0.024038717,-0.023950072
1.7824073,1.0,2.0,-19.901964,-6.036383,-2.8121183,-0.59832305,-0.116953894,-0.12904182,-0.027863307,-0.028781988,-0.025220085,-0.025349021,-0.025510194,-0.025486017,-0.02496221,-0.025268435,-0.025349021,-0.02518785,-0.024720449,-0.025042795,-0.025276493,-0.025260378,-0.024341695,-0.024398105,-0.024406163,-0.024285285
1.8078701,1.0,2.0,-20.19474,-6.095703,-2.8827093,-0.61419976,-0.1185091,-0.13079847,-0.028061526,-0.028996324,-0.025523065,-0.025571415,-0.025788998,-0.025748705,-0.025176544,-0.025539182,-0.025668118,-0.025571415,-0.02525713,-0.025466654,-0.02560365,-0.025555298,-0.025063725,-0.025120134,-0.025112076,-0.02503149
1.8333333,1.0,2.0,-20.192036,-6.146451,-2.9670002,-0.63093376,-0.119298734,-0.13094342,-0.028259747,-0.029267073,-0.02569711,-0.025793813,-0.026003337,-0.025938869,-0.025382824,-0.02575352,-0.026108097,-0.026108097,-0.02639015,-0.026091982,-0.02593081,-0.025858281,-0.026809197,-0.02684949,-0.02684143,-0.026889782
1.8587961,1.0,2.0,-20.551968,-6.238348,-3.0778844,-0.6546976,-0.12085392,-0.13350594,-0.028804487,-0.029731225,-0.026088733,-0.026193494,-0.026467487,-0.026411079,-0.025855033,-0.026201554,-0.026475547,-0.026467487,-0.026354669,-0.026306316,-0.026298258,-0.026282141,-0.026531959,-0.026556134,-0.026564192,-0.02658031
1.8842592,1.0,2.0,-20.797737,-6.259948,-3.1259117,-0.66525906,-0.12232854,-0.13457763,-0.028873768,-0.0298408,-0.026286954,-0.026383657,-0.026633475,-0.02655289,-0.02602102,-0.0263756,-0.02724593,-0.027632741,-0.029889151,-0.027947027,-0.026883293,-0.026794648,-0.03135582,-0.03136388,-0.031315528,-0.031662047
1.8842592,1.0,2.0,-20.69029,-6.2839518,-3.1984391,-0.6793188,-0.121925615,-0.13409412,-0.028994646,-0.030001974,-0.026286954,-0.02642395,-0.026641533,-0.026633475,-0.02607743,-0.026456185,-0.02747157,-0.027826149,-0.029204171,-0.027874501,-0.026971936,-0.026883293,-0.03093677,-0.030928712,-0.030912595,-0.031283293
1.8587961,1.0,2.0,-20.598976,-6.246921,-3.2181041,-0.68384576,-0.121015094,-0.13386858,-0.02889313,-0.02981987,-0.026145143,-0.026249904,-0.026499722,-0.026435254,-0.025927562,-0.026346609,-0.026781773,-0.026604485,-0.025758332,-0.026362726,-0.026491664,-0.026451372,-0.025161993,-0.02519423,-0.025170052,-0.025049174
1.8333333,1.0,2.0,-20.25919,-6.161882,-3.1797476,-0.67534184,-0.119459905,-0.13118517,-0.028332274,-0.029323483,-0.02574546,-0.025874399,-0.026091982,-0.026059747,-0.025503702,-0.025914691,-0.026962312,-0.027349124,-0.029379893,-0.027598942,-0.026502969,-0.026398208,-0.031257547,-0.03129784,-0.031241432,-0.03165242
1.8078701,1.0,2.0,-20.107437,-6.1368537,-3.2042477,-0.6800403,-0.11830763,-0.13083877,-0.028399987,-0.029326728,-0.025635883,-0.025756765,-0.026014637,-0.025974344,-0.025450537,-0.025853466,-0.026377277,-0.026248338,-0.025273247,-0.025934052,-0.026046872,-0.026038814,-0.02514431,-0.025200719,-0.025184603,-0.025120134
1.7824073,1.0,2.0,-19.989264,-6.0758185,-3.1578326,-0.67050767,-0.11735682,-0.12996855,-0.02802448,-0.02895928,-0.025381256,-0.025486017,-0.025735833,-0.0257036,-0.025155615,-0.025558546,-0.025953418,-0.02576807,-0.02524426,-0.025614955,-0.025735833,-0.025711657,-0.024728509,-0.02482521,-0.024817152,-0.024688216
1.7569447,1.0,2.0,-19.548748,-5.995924,-3.109,-0.65908897,-0.1155196,-0.12732545,-0.02761674,-0.028616006,-0.025021868,-0.025110511,-0.02541674,-0.025400622,-0.02478011,-0.025215274,-0.026150074,-0.026359595,-0.027834322,-0.026464358,-0.02570685,-0.02564238,-0.029510513,-0.029542746,-0.029494395,-0.029832857
1.7314816,1.0,2.0,-19.457436,-5.9811826,-3.0924013,-0.65487146,-0.114568785,-0.12730138,-0.027628042,-0.028603135,-0.024904232,-0.025008995,-0.025315223,-0.025258813,-0.02469471,-0.025121816,-0.025565038,-0.025307164,-0.024154782,-0.024944525,-0.02526687,-0.025210459,-0.02376797,-0.023816321,-0.023800204,-0.023679323
1.7060187,1.0,2.0,-19.292252,-5.887571,-3.0153635,-0.6400235,-0.11341653,-0.1256656,-0.02717195,-0.028122865,-0.024569018,-0.024689898,-0.024939714,-0.024915539,-0.0243192,-0.024746308,-0.025447406,-0.025487699,-0.026237149,-0.025527991,-0.025125062,-0.02508477,-0.026744843,-0.026825428,-0.02680931,-0.026906013
1.6805556,1.0,2.0,-18.965897,-5.857398,-3.0253582,-0.64129287,-0.11182102,-0.12386863,-0.027030138,-0.028013289,-0.024394972,-0.02448362,-0.024709258,-0.024709258,-0.024104862,-0.02454003,-0.025233068,-0.025192775,-0.025241127,-0.025063839,-0.02487849,-0.02482208,-0.025877757,-0.025909992,-0.025934167,-0.025982518
1.6550927,1.0,2.0,-18.921595,-5.815224,-3.0264888,-0.6420477,-0.11091051,-0.12388487,-0.026864154,-0.027807012,-0.02415646,-0.024269283,-0.024567451,-0.0245191,-0.023930822,-0.024349868,-0.024704447,-0.024406279,-0.023189431,-0.024043642,-0.024478808,-0.024462689,-0.022689795,-0.022754263,-0.022746205,-0.022625327
1.6296296,1.0,2.0,-18.548231,-5.7198973,-2.9905493,-0.634744,-0.109315015,-0.12124176,-0.026327472,-0.027334798,-0.023764834,-0.023869596,-0.024175823,-0.02413553,-0.02349084,-0.02390989,-0.02494945,-0.025231503,-0.02714945,-0.025441026,-0.024490109,-0.024385348,-0.028865933,-0.028922344,-0.028865933,-0.029220512
1.6041665,1.0,2.0,-18.383047,-5.700012,-3.0231082,-0.6409856,-0.10808215,-0.12073417,-0.02636295,-0.0273461,-0.023647198,-0.023743903,-0.024042072,-0.024025954,-0.023397384,-0.023848664,-0.02439665,-0.024227418,-0.023260387,-0.023897016,-0.024090424,-0.024025954,-0.023139508,-0.023212034,-0.023228152,-0.023131449
1.5787036,1.0,2.0,-18.285019,-5.6389775,-2.993616,-0.63522506,-0.10709107,-0.11974307,-0.025995502,-0.026930299,-0.023320043,-0.023440924,-0.023714915,-0.023690738,-0.02310246,-0.023497334,-0.023908323,-0.02363433,-0.023062168,-0.023440924,-0.02368268,-0.02362627,-0.022514183,-0.02258671,-0.02258671,-0.022441654
1.5532408,1.0,2.0,-17.864647,-5.5453653,-2.9472008,-0.62449217,-0.105374694,-0.116817914,-0.025507174,-0.026530616,-0.022896186,-0.023017064,-0.023315232,-0.023242705,-0.02263831,-0.023049297,-0.02396798,-0.024241973,-0.025918161,-0.024378967,-0.023524756,-0.02345223,-0.027715232,-0.027715232,-0.027666882,-0.028029518
1.5277779,1.0,2.0,-17.773335,-5.5254807,-2.9322143,-0.62096053,-0.10430302,-0.11667298,-0.025470128,-0.026404925,-0.022746317,-0.022802727,-0.023060603,-0.023044486,-0.022504559,-0.022891374,-0.023278186,-0.023108954,-0.022069395,-0.022722142,-0.02297196,-0.0229639,-0.021714816,-0.021771226,-0.021730933,-0.021658406
1.5023148,1.0,2.0,-17.588003,-5.438727,-2.838253,-0.60131174,-0.103070155,-0.114795424,-0.024877034,-0.02583601,-0.022338571,-0.022427218,-0.022644801,-0.022588389,-0.022096815,-0.022459453,-0.023096083,-0.023168609,-0.024175934,-0.023265313,-0.022741504,-0.022701211,-0.024707804,-0.024748096,-0.024715863,-0.024868974
1.4768519,1.0,2.0,-17.24822,-5.3862653,-2.7910318,-0.59006447,-0.10151496,-0.11311935,-0.0246627,-0.02564585,-0.022067828,-0.022124238,-0.02233376,-0.022317642,-0.021809952,-0.022196764,-0.02275281,-0.022841454,-0.02309933,-0.022712518,-0.022414345,-0.022398228,-0.023768194,-0.023824604,-0.023816545,-0.023937427
1.4513888,1.0,2.0,-17.190485,-5.333803,-2.7180228,-0.57504505,-0.10048356,-0.112531185,-0.024448361,-0.025375102,-0.021829315,-0.021934075,-0.022079129,-0.022079129,-0.021611731,-0.021942133,-0.022151656,-0.021917958,-0.0211121,-0.021700375,-0.021974368,-0.021950193,-0.02062858,-0.02062858,-0.020660816,-0.020556055
1.4259257,1.0,2.0,-16.850698,-5.228188,-2.604721,-0.55128115,-0.09900894,-0.10996865,-0.023806918,-0.024814242,-0.021445744,-0.021502154,-0.021655269,-0.021631094,-0.021187868,-0.021510212,-0.022606185,-0.023170287,-0.026200322,-0.023597393,-0.022114608,-0.022034023,-0.028674316,-0.028722668,-0.028674316,-0.02916589
1.4004631,1.0,2.0,-16.678802,-5.20659,-2.5623353,-0.5426059,-0.09761493,-0.10909845,-0.023737637,-0.02470467,-0.021279763,-0.02130394,-0.021513462,-0.021448994,-0.02107024,-0.021392584,-0.021819688,-0.021851923,-0.021279763,-0.021602105,-0.021513462,-0.021505404,-0.021336174,-0.021360349,-0.021344233,-0.021328116
1.375,1.0,2.0,-16.520332,-5.1266937,-2.4780443,-0.525186,-0.09662382,-0.10802676,-0.023362128,-0.024288869,-0.020984838,-0.021057367,-0.02120242,-0.021178246,-0.020783374,-0.021105718,-0.021621468,-0.021750407,-0.022685206,-0.02183905,-0.021363592,-0.021315241,-0.022951141,-0.022878611,-0.022902789,-0.023055902
1.375,1.0,2.0,-16.399454,-5.0941167,-2.4240518,-0.51301235,-0.096220896,-0.10693884,-0.02323319,-0.024176046,-0.020888135,-0.020944545,-0.021105718,-0.021057367,-0.02068667,-0.020992897,-0.021935754,-0.02237898,-0.024248576,-0.022515975,-0.021452239,-0.02137971,-0.026625864,-0.02670645,-0.026617806,-0.027077146
1.4004631,1.0,2.0,-16.678802,-5.163725,-2.425339,-0.51311475,-0.0977761,-0.10885669,-0.023584526,-0.024511266,-0.021239469,-0.021279763,-0.021457052,-0.021424819,-0.021038005,-0.021368409,-0.021618223,-0.021561813,-0.020901008,-0.021336174,-0.02147317,-0.021440934,-0.020498078,-0.020441668,-0.020425549,-0.020449726
1.4259257,1.0,2.0,-16.924568,-5.178465,-2.361351,-0.49950033,-0.09904923,-0.1096463,-0.023565158,-0.024499958,-0.021405451,-0.021502154,-0.021582741,-0.021590801,-0.021195926,-0.021510212,-0.02234025,-0.022791533,-0.025160763,-0.02314611,-0.021985672,-0.021913143,-0.026675783,-0.026635487,-0.026627429,-0.027046477
1.4513888,1.0,2.0,-17.04946,-5.2412143,-2.3481328,-0.4954877,-0.10004034,-0.11075828,-0.023900375,-0.02485129,-0.021668142,-0.021748727,-0.021877665,-0.021869607,-0.021474734,-0.02179708,-0.022401474,-0.02259488,-0.022901108,-0.022449827,-0.022071071,-0.021998543,-0.024085725,-0.024077665,-0.024053488,-0.024254953
1.4768519,1.0,2.0,-17.3691,-5.295391,-2.3107388,-0.48873174,-0.10171642,-0.112635836,-0.024163065,-0.025057571,-0.021963065,-0.022035591,-0.022180649,-0.022164531,-0.021769658,-0.022092003,-0.022374053,-0.02233376,-0.02262387,-0.022382112,-0.022245117,-0.022261234,-0.022083946,-0.021979181,-0.02205171,-0.022043653
1.5023148,1.0,2.0,-17.460411,-5.29813,-2.2773738,-0.48403326,-0.10250606,-0.112377845,-0.024079232,-0.024997914,-0.022112932,-0.022153225,-0.02228216,-0.022298278,-0.021846998,-0.022169342,-0.023410369,-0.023950296,-0.026931979,-0.024425752,-0.022781797,-0.02270927,-0.030090954,-0.030066779,-0.030034544,-0.030671174
1.5277779,1.0,2.0,-17.70618,-5.383169,-2.3052545,-0.49030823,-0.10410155,-0.11457775,-0.024543388,-0.025478186,-0.02244009,-0.022536792,-0.022665732,-0.022657674,-0.02227086,-0.022617377,-0.02307672,-0.023117013,-0.022706024,-0.022851078,-0.022762435,-0.022714084,-0.02302031,-0.023004193,-0.023028368,-0.023052545
1.5532408,1.0,2.0,-17.978811,-5.411627,-2.3307173,-0.49606878,-0.105535865,-0.115931466,-0.024669077,-0.025547467,-0.022718895,-0.022783363,-0.022896186,-0.022880068,-0.022525487,-0.02279948,-0.023291057,-0.023419993,-0.02512036,-0.023887394,-0.023129882,-0.023113765,-0.024612667,-0.024483731,-0.024515964,-0.024677139
1.5787036,1.0,2.0,-18.029829,-5.4332256,-2.3360336,-0.49702844,-0.10624491,-0.11591524,-0.024714183,-0.025624804,-0.022844587,-0.022917114,-0.023037992,-0.023029933,-0.022643121,-0.022925172,-0.024117846,-0.024794769,-0.025995502,-0.024399899,-0.023408689,-0.023352277,-0.030798433,-0.030830666,-0.030782316,-0.03138671
1.6041665,1.0,2.0,-18.349468,-5.518265,-2.3703609,-0.5043321,-0.1078404,-0.11807482,-0.025154158,-0.026032548,-0.023195917,-0.023284562,-0.023405442,-0.023405442,-0.02305892,-0.02336515,-0.02376002,-0.023840606,-0.023977604,-0.023776138,-0.023518262,-0.023502145,-0.02347797,-0.023413502,-0.023453794,-0.02346991
1.6296296,1.0,2.0,-18.635532,-5.548437,-2.3917947,-0.50872105,-0.10923443,-0.11886446,-0.025175089,-0.026069596,-0.023410255,-0.023474725,-0.023595605,-0.023595605,-0.023224907,-0.023515018,-0.024353113,-0.02477216,-0.027076922,-0.025094504,-0.023998534,-0.023926005,-0.028624175,-0.028495237,-0.02848718,-0.028914284
1.6550927,1.0,2.0,-18.686552,-5.5374594,-2.410005,-0.5129385,-0.11010466,-0.119372055,-0.025067085,-0.025969649,-0.023672946,-0.023672946,-0.023850236,-0.023818,-0.023439245,-0.02376159,-0.024648037,-0.025018733,-0.025889063,-0.024841443,-0.024132285,-0.024075875,-0.028604813,-0.02862093,-0.02855646,-0.028975511
1.6805556,1.0,2.0,-19.01962,-5.59678,-2.4540029,-0.5219568,-0.11174043,-0.12153164,-0.025442593,-0.026288748,-0.024024276,-0.024088746,-0.024177391,-0.024177391,-0.023822812,-0.024096804,-0.024507795,-0.024523912,-0.024926841,-0.024580322,-0.024330504,-0.024282152,-0.0247012,-0.024620615,-0.024677023,-0.024725376
1.7060187,1.0,2.0,-19.17809,-5.6440983,-2.4826894,-0.5285747,-0.112973295,-0.122482456,-0.025600519,-0.026478909,-0.024182206,-0.024222499,-0.024343377,-0.02432726,-0.023956563,-0.024278907,-0.025390998,-0.026027627,-0.029057663,-0.02641444,-0.024915539,-0.024867186,-0.031862058,-0.031845942,-0.031813707,-0.032410044
1.7314816,1.0,2.0,-19.410427,-5.773717,-2.5371633,-0.53999346,-0.11404498,-0.12452116,-0.026411192,-0.02724123,-0.024509361,-0.024598008,-0.024735002,-0.024710827,-0.02434819,-0.024686651,-0.025371633,-0.02560533,-0.02585515,-0.025403867,-0.0249687,-0.02492035,-0.027233172,-0.027233172,-0.027233172,-0.027442694
1.7569447,1.0,2.0,-19.763645,-5.887904,-2.6085606,-0.55552727,-0.11584194,-0.12712398,-0.026988167,-0.027882673,-0.02490099,-0.02494934,-0.025086336,-0.02506216,-0.02471564,-0.02501381,-0.025569854,-0.02564238,-0.026544945,-0.025835786,-0.025336154,-0.025287801,-0.02651271,-0.026456298,-0.02644824,-0.026585238
1.7824073,1.0,2.0,-19.794514,-5.957511,-2.6606164,-0.566603,-0.11679272,-0.12759127,-0.027283087,-0.02825012,-0.025075028,-0.0251395,-0.025276493,-0.025252318,-0.024841327,-0.025203967,-0.026541695,-0.027250852,-0.02993437,-0.027412025,-0.0259373,-0.025800304,-0.033601034,-0.03362521,-0.033665504,-0.03416514
1.8078701,1.0,2.0,-20.107437,-6.0905595,-2.7835884,-0.59276724,-0.118428506,-0.13023436,-0.027997058,-0.028899621,-0.02549083,-0.025571415,-0.02572453,-0.025716472,-0.025321597,-0.025700355,-0.02636922,-0.02641757,-0.026111342,-0.02623222,-0.025982404,-0.025966287,-0.02623222,-0.026216105,-0.026256397,-0.026272513
1.8333333,1.0,2.0,-20.393501,-6.132734,-2.8509564,-0.6074438,-0.119943425,-0.13178958,-0.028211396,-0.029130077,-0.025737403,-0.025793813,-0.025963044,-0.025938869,-0.025543995,-0.025906632,-0.026938135,-0.027284656,-0.02933154,-0.027623117,-0.026478793,-0.026406266,-0.030572567,-0.030516157,-0.030491982,-0.030878793
1.8587961,1.0,2.0,-20.451237,-6.2023416,-2.9553936,-0.6286357,-0.120571874,-0.13237773,-0.028578844,-0.029545877,-0.026024265,-0.026088733,-0.026266024,-0.026225729,-0.025774447,-0.026193494,-0.02737811,-0.027772985,-0.028482141,-0.027587635,-0.02674954,-0.026701188,-0.03120595,-0.031254303,-0.03119789,-0.031608883
1.8842592,1.0,2.0,-20.797737,-6.280523,-3.053384,-0.64999914,-0.12232854,-0.13489997,-0.02902688,-0.029929448,-0.02636754,-0.02642395,-0.026625417,-0.026617358,-0.026182193,-0.026585124,-0.02736681,-0.02736681,-0.027681094,-0.027390985,-0.026971936,-0.026923586,-0.027326515,-0.027286222,-0.02730234,-0.027342634
1.8842592,1.0,2.0,-20.69029,-6.254804,-3.0848126,-0.6560002,-0.12212708,-0.13381207,-0.02880124,-0.029776333,-0.026262779,-0.02636754,-0.026520655,-0.026520655,-0.026037138,-0.026464242,-0.02805985,-0.028664246,-0.03096095,-0.028736772,-0.027253987,-0.027157282,-0.034579262,-0.03458732,-0.034659848,-0.03510307
1.8587961,1.0,2.0,-20.511675,-6.2366333,-3.1415474,-0.6679,-0.120894216,-0.13330448,-0.028804487,-0.029771518,-0.026112908,-0.026209611,-0.026443312,-0.026411079,-0.025967855,-0.026411079,-0.027394228,-0.027466755,-0.027015474,-0.027152471,-0.026805948,-0.026781773,-0.02756346,-0.02761181,-0.027603753,-0.027652103
1.8333333,1.0,2.0,-20.393501,-6.179028,-3.148319,-0.6695122,-0.11986284,-0.1322731,-0.028493447,-0.029444361,-0.025850222,-0.02592275,-0.026164507,-0.026140332,-0.025648756,-0.026124215,-0.027308831,-0.027494177,-0.028783554,-0.027655352,-0.026688319,-0.026656084,-0.029678062,-0.029605534,-0.029597476,-0.029887585
1.8078701,1.0,2.0,-20.033567,-6.117993,-3.1639547,-0.6719817,-0.118106164,-0.13015378,-0.02821464,-0.029197788,-0.025563357,-0.025668118,-0.025893759,-0.025845408,-0.025378007,-0.02583735,-0.02740072,-0.027739182,-0.028577276,-0.027545776,-0.026506213,-0.026433688,-0.031768486,-0.03221171,-0.032139182,-0.03235676
1.7824073,1.0,2.0,-19.928825,-6.0878205,-3.1812024,-0.67616576,-0.117115065,-0.12980738,-0.028097007,-0.029072098,-0.025405431,-0.025526311,-0.02576807,-0.025711657,-0.0252362,-0.025711657,-0.026775395,-0.026662573,-0.026565872,-0.026541695,-0.026179058,-0.026130704,-0.02628382,-0.026299937,-0.02628382,-0.026332173
1.7569447,1.0,2.0,-19.662912,-5.9907804,-3.154128,-0.67006236,-0.11568077,-0.12776868,-0.02761674,-0.028632123,-0.025046043,-0.025166921,-0.025400622,-0.02536033,-0.024860697,-0.025352271,-0.027109046,-0.027560329,-0.029373517,-0.027503919,-0.027246043,-0.029268753,-0.032742012,-0.03299183,-0.032903187,-0.033225533
1.7314816,1.0,2.0,-19.457436,-5.974324,-3.1721816,-0.6737321,-0.11452849,-0.12693875,-0.027603867,-0.0285709,-0.024904232,-0.025017055,-0.02526687,-0.025226576,-0.024775295,-0.025234638,-0.026467605,-0.026435368,-0.025814857,-0.026024379,-0.02591156,-0.02585515,-0.026475662,-0.026564308,-0.026532073,-0.026588483
1.7060187,1.0,2.0,-19.292252,-5.9098606,-3.1483305,-0.6684859,-0.11333593,-0.12594765,-0.027252536,-0.028235685,-0.024633486,-0.024714075,-0.024980007,-0.024947772,-0.024456197,-0.024939714,-0.026237149,-0.026269384,-0.02681737,-0.027470117,-0.027615173,-0.027462058,-0.027727993,-0.027792461,-0.027760226,-0.027816638
1.6805556,1.0,2.0,-18.979328,-5.845396,-3.1365669,-0.66529715,-0.11182102,-0.1241104,-0.026989846,-0.027964938,-0.024403034,-0.02448362,-0.02469314,-0.02464479,-0.024177391,-0.024652848,-0.0262001,-0.02632904,-0.02691732,-0.02766677,-0.027578125,-0.028142225,-0.029205961,-0.029552484,-0.029423544,-0.029496074
1.6550927,1.0,2.0,-18.854439,-5.815224,-3.1272213,-0.66365165,-0.110789634,-0.12344165,-0.02683192,-0.027782835,-0.02416452,-0.024269283,-0.0245191,-0.024478808,-0.023979172,-0.024470748,-0.025623128,-0.025478074,-0.02505097,-0.025244374,-0.02574401,-0.025204081,-0.025260491,-0.025276609,-0.02526855,-0.025292726
1.6296296,1.0,2.0,-18.588524,-5.7318993,-3.0880585,-0.65480477,-0.10927472,-0.12148352,-0.026416115,-0.02739121,-0.023805127,-0.023917947,-0.024159705,-0.024143588,-0.023652015,-0.024095237,-0.025795603,-0.026085716,-0.027415385,-0.028898168,-0.029043224,-0.029349452,-0.030179486,-0.030542124,-0.030429304,-0.03055824
1.6041665,1.0,2.0,-18.389761,-5.684581,-3.0754893,-0.6523019,-0.10808215,-0.12049241,-0.026274307,-0.027249398,-0.023631081,-0.023751963,-0.023993721,-0.023977604,-0.023486027,-0.023969546,-0.0251461,-0.025025222,-0.02440471,-0.02457394,-0.024815697,-0.024582,-0.02485599,-0.024968812,-0.024952695,-0.02498493
1.5787036,1.0,2.0,-18.224577,-5.6338334,-3.0371325,-0.643798,-0.107010484,-0.11925956,-0.025947152,-0.026938356,-0.02333616,-0.023473158,-0.023690738,-0.02368268,-0.02316693,-0.023674622,-0.024988174,-0.025060704,-0.025681216,-0.02651931,-0.027018946,-0.026664367,-0.026970593,-0.027059238,-0.026978653,-0.027075356
1.5532408,1.0,2.0,-17.938519,-5.5830865,-2.9955525,-0.6344368,-0.10541499,-0.11762378,-0.025716696,-0.026675673,-0.023081532,-0.023137942,-0.023419993,-0.023395818,-0.022872008,-0.023355525,-0.024757724,-0.024862485,-0.025176771,-0.026006809,-0.026047101,-0.026200213,-0.026812667,-0.027135013,-0.027062485,-0.027046368
